not 0496
stop 1508870888347670 start1508870888347174
not 0213
stop 1508870888365697 start1508870888365484
not 01501
stop 1508870888366989 start1508870888365488
not 01643
stop 1508870888367135 start1508870888365492
not 02246
stop 1508870888367742 start1508870888365496
not 02498
stop 1508870888367997 start1508870888365499
not 01038
stop 1508870888374102 start1508870888373064
not 01801
stop 1508870888374873 start1508870888373072
not 01965
stop 1508870888375044 start1508870888373079
not 02254
stop 1508870888375339 start1508870888373085
not 02435
stop 1508870888375526 start1508870888373091
not 09171
stop 1508870888382269 start1508870888373098
not 0358
stop 1508870888415493 start1508870888415135
not 0472
stop 1508870888415616 start1508870888415144
not 0785
stop 1508870888415936 start1508870888415151
not 0553
stop 1508870888482245 start1508870888481692
not 0138
stop 1508870888578687 start1508870888578549
not 0346
stop 1508871856173767 start1508871856173421
not 015669
stop 1508871856245221 start1508871856229552
not 027895
stop 1508871856257455 start1508871856229560
not 07066
stop 1508871856341190 start1508871856334124
not 017937
stop 1508871856352078 start1508871856334141
not 01508875203518995
stop 1508871856464403 start-3347054592
not 074053
stop 1508871856473458 start1508871856399405
not 020887
stop 1508871856553287 start1508871856532400
not 021489
stop 1508871856553896 start1508871856532407
not 01733
stop 1508871856574829 start1508871856573096
not 01681
stop 1508871856778257 start1508871856776576
not 018055
stop 1508871856794638 start1508871856776583
not 021591
stop 1508871856798180 start1508871856776589
not 024951
stop 1508871856801546 start1508871856776595
not 044986
stop 1508871856821587 start1508871856776601
not 054890
stop 1508871856831497 start1508871856776607
not 064257
stop 1508871856957302 start1508871856893045
not 0108480
stop 1508871857001533 start1508871856893053
not 0120125
stop 1508871857013185 start1508871856893060
not 0125428
stop 1508871857018494 start1508871856893066
not 0132147
stop 1508871857025218 start1508871856893071
not 0136155
stop 1508871857029233 start1508871856893078
not 0144113
stop 1508871857037197 start1508871856893084
not 037686
stop 1508871857125220 start1508871857087534
not 012468
stop 1508871857169105 start1508871857156637
not 0401
stop 1508871857245630 start1508871857245229
not 01221
stop 1508871857246474 start1508871857245253
not 011136
stop 1508871857288590 start1508871857277454
not 011536
stop 1508871857288996 start1508871857277460
not 012727
stop 1508871857290192 start1508871857277465
not 012899
stop 1508871857290369 start1508871857277470
not 06809
stop 1508871857320976 start1508871857314167
not 037619
stop 1508871857351801 start1508871857314182
not 047587
stop 1508871857361781 start1508871857314194
not 058739
stop 1508871857372945 start1508871857314206
not 063827
stop 1508871857378044 start1508871857314217
not 0338
stop 1508871857462213 start1508871857461875
not 0637
stop 1508871857462520 start1508871857461883
not 0924
stop 1508871857462814 start1508871857461890
not 01297
stop 1508871857463194 start1508871857461897
not 0895
